"quarter","assets.group","gross.SR","net.SR","gross.CR","net.CR","gross.PnL","net.PnL","av.daily.ntrans","stat"
"2021_Q1",1,2.76436154494849,1.75156025876062,14.3639656183847,8.25250528325047,14079.2,9079.19999999997,7.93650793650794,18.204911804774
"2021_Q3",1,4.32218039196914,2.96087793697596,15.6427493545565,10.1261152182596,13957.1500000001,9777.15000000014,6.33333333333333,23.0880290603668
"2021_Q4",1,4.02165829311612,3.0336018253952,16.7524145363202,9.87770864958774,21485.5499999992,16445.5499999992,7.63636363636364,27.6581267411056
"2022_Q2",1,-0.383769679133818,-0.896893600225921,-0.565404413540028,-1.200459220852,-3659.05000000016,-8639.05000000016,7.66153846153846,-2.58854136221583
"2022_Q4",1,0.331065269951757,-0.21043753144453,0.840361709085179,-0.4334056334827,2832.50000000007,-1827.49999999993,7.16923076923077,-0.261321455441205
"2023_Q1",1,0.987447253504045,0.373805492420624,2.38713033705326,0.804785058010784,6936.69999999977,2666.69999999977,6.58461538461538,0.789366787033998
"2023_Q2",1,0.361486195846692,-0.33508851339893,0.810642205708387,-0.706673554575786,2072.29999999977,-1947.70000000023,6.3125,-0.471103352225074
